DIP    1      1   -0.756772E-03   -0.294617E-03    0.330215E-03
DIP    1      2    0.133365E-01   -0.294540E-03    0.330104E-03
DIP    1      3    0.267004E-01   -0.294590E-03    0.330165E-03
DIP    1      4    0.389367E-01   -0.294762E-03    0.330406E-03
DIP    1      5    0.501322E-01   -0.294916E-03    0.330678E-03
DIP    1      6    0.607542E-01   -0.294898E-03    0.330812E-03
DIP    1      7    0.713453E-01   -0.294641E-03    0.330723E-03
DIP    1      8    0.821945E-01   -0.294205E-03    0.330460E-03
DIP    1      9    0.931660E-01   -0.293747E-03    0.330178E-03
DIP    1     10    0.103777E+00   -0.293431E-03    0.330044E-03
DIP    1     11    0.113471E+00   -0.293330E-03    0.330136E-03
DIP    1     12    0.121923E+00   -0.293382E-03    0.330398E-03
DIP    1     13    0.129215E+00   -0.293426E-03    0.330670E-03
DIP    1     14    0.135766E+00   -0.293297E-03    0.330788E-03
DIP    1     15    0.142086E+00   -0.292918E-03    0.330680E-03
DIP    1     16    0.148481E+00   -0.292347E-03    0.330408E-03
DIP    1     17    0.154889E+00   -0.291746E-03    0.330132E-03
DIP    1     18    0.160925E+00   -0.291284E-03    0.330010E-03
DIP    1     19    0.166116E+00   -0.291044E-03    0.330107E-03
DIP    1     20    0.170174E+00   -0.290981E-03    0.330355E-03
DIP    1     21    0.173157E+00   -0.290955E-03    0.330596E-03
DIP    1     22    0.175429E+00   -0.290810E-03    0.330678E-03
DIP    1     23    0.177445E+00   -0.290468E-03    0.330546E-03
DIP    1     24    0.179499E+00   -0.289971E-03    0.330277E-03
DIP    1     25    0.181566E+00   -0.289447E-03    0.330029E-03
DIP    1     26    0.183336E+00   -0.289033E-03    0.329945E-03
DIP    1     27    0.184405E+00   -0.288796E-03    0.330072E-03
DIP    1     28    0.184518E+00   -0.288694E-03    0.330328E-03
DIP    1     29    0.183710E+00   -0.288608E-03    0.330557E-03
DIP    1     30    0.182289E+00   -0.288418E-03    0.330618E-03
DIP    1     31    0.180655E+00   -0.288076E-03    0.330476E-03
DIP    1     32    0.179083E+00   -0.287635E-03    0.330213E-03
DIP    1     33    0.177578E+00   -0.287214E-03    0.329984E-03
DIP    1     34    0.175897E+00   -0.286925E-03    0.329922E-03
DIP    1     35    0.173701E+00   -0.286809E-03    0.330058E-03
DIP    1     36    0.170761E+00   -0.286811E-03    0.330306E-03
DIP    1     37    0.167087E+00   -0.286815E-03    0.330515E-03
DIP    1     38    0.162919E+00   -0.286714E-03    0.330562E-03
DIP    1     39    0.158596E+00   -0.286475E-03    0.330423E-03
DIP    1     40    0.154366E+00   -0.286154E-03    0.330188E-03
DIP    1     41    0.150272E+00   -0.285858E-03    0.330005E-03
DIP    1     42    0.146151E+00   -0.285684E-03    0.329991E-03
DIP    1     43    0.141749E+00   -0.285660E-03    0.330162E-03
DIP    1     44    0.136881E+00   -0.285729E-03    0.330428E-03
DIP    1     45    0.131537E+00   -0.285792E-03    0.330647E-03
DIP    1     46    0.125890E+00   -0.285760E-03    0.330707E-03
DIP    1     47    0.120193E+00   -0.285614E-03    0.330594E-03
DIP    1     48    0.114647E+00   -0.285410E-03    0.330391E-03
DIP    1     49    0.109308E+00   -0.285243E-03    0.330232E-03
DIP    1     50    0.104078E+00   -0.285189E-03    0.330215E-03
DIP    1     51    0.987886E-01   -0.285262E-03    0.330355E-03
DIP    1     52    0.933091E-01   -0.285412E-03    0.330574E-03
DIP    1     53    0.876275E-01   -0.285553E-03    0.330753E-03
DIP    1     54    0.818540E-01   -0.285621E-03    0.330810E-03
DIP    1     55    0.761562E-01   -0.285607E-03    0.330740E-03
DIP    1     56    0.706677E-01   -0.285556E-03    0.330620E-03
DIP    1     57    0.654251E-01   -0.285536E-03    0.330551E-03
DIP    1     58    0.603652E-01   -0.285587E-03    0.330599E-03
DIP    1     59    0.553788E-01   -0.285700E-03    0.330755E-03
DIP    1     60    0.503831E-01   -0.285819E-03    0.330941E-03
DIP    1     61    0.453712E-01   -0.285885E-03    0.331059E-03
DIP    1     62    0.404119E-01   -0.285870E-03    0.331058E-03
DIP    1     63    0.356063E-01   -0.285805E-03    0.330957E-03
DIP    1     64    0.310314E-01   -0.285757E-03    0.330839E-03
DIP    1     65    0.267035E-01   -0.285795E-03    0.330795E-03
DIP    1     66    0.225813E-01   -0.285941E-03    0.330871E-03
DIP    1     67    0.186003E-01   -0.286160E-03    0.331038E-03
DIP    1     68    0.147157E-01   -0.286373E-03    0.331215E-03
DIP    1     69    0.109266E-01   -0.286504E-03    0.331313E-03
DIP    1     70    0.727129E-02   -0.286522E-03    0.331295E-03
DIP    1     71    0.379929E-02   -0.286460E-03    0.331194E-03
DIP    1     72    0.541798E-03   -0.286395E-03    0.331096E-03
DIP    1     73   -0.250252E-02   -0.286401E-03    0.331085E-03
DIP    1     74   -0.535962E-02   -0.286514E-03    0.331195E-03
DIP    1     75   -0.805873E-02   -0.286710E-03    0.331391E-03
DIP    1     76   -0.106133E-01   -0.286920E-03    0.331585E-03
DIP    1     77   -0.130159E-01   -0.287076E-03    0.331692E-03
DIP    1     78   -0.152486E-01   -0.287144E-03    0.331675E-03
DIP    1     79   -0.172990E-01   -0.287145E-03    0.331563E-03
DIP    1     80   -0.191696E-01   -0.287141E-03    0.331439E-03
DIP    1     81   -0.208750E-01   -0.287194E-03    0.331386E-03
DIP    1     82   -0.224291E-01   -0.287338E-03    0.331451E-03
DIP    1     83   -0.238340E-01   -0.287557E-03    0.331615E-03
DIP    1     84   -0.250783E-01   -0.287807E-03    0.331813E-03
DIP    1     85   -0.261481E-01   -0.288038E-03    0.331974E-03
DIP    1     86   -0.270423E-01   -0.288228E-03    0.332055E-03
DIP    1     87   -0.277801E-01   -0.288393E-03    0.332065E-03
