0.000000 0.000000
0.033344 -0.000012
0.066689 -0.000046
0.100033 -0.000101
0.133378 -0.000175
0.166722 -0.000262
0.200067 -0.000356
0.233411 -0.000450
0.266756 -0.000535
0.300100 -0.000602
0.333444 -0.000646
0.366789 -0.000665
0.400133 -0.000658
0.433478 -0.000633
0.466822 -0.000599
0.500167 -0.000567
0.533511 -0.000545
0.566856 -0.000541
0.600200 -0.000558
0.633545 -0.000591
0.666889 -0.000632
0.700233 -0.000671
0.733578 -0.000697
0.766922 -0.000703
0.800267 -0.000684
0.833611 -0.000647
0.866956 -0.000599
0.900300 -0.000557
0.933645 -0.000534
0.966989 -0.000542
1.000333 -0.000585
1.033678 -0.000661
1.067022 -0.000758
1.100367 -0.000857
1.133711 -0.000937
1.167056 -0.000981
1.200400 -0.000977
1.233745 -0.000926
1.267089 -0.000838
1.300433 -0.000733
1.333778 -0.000637
1.367122 -0.000573
1.400467 -0.000560
1.433811 -0.000602
1.467156 -0.000692
1.500500 -0.000809
1.533845 -0.000925
1.567189 -0.001011
1.600534 -0.001043
1.633878 -0.001012
1.667222 -0.000925
1.700567 -0.000803
1.733911 -0.000679
1.767256 -0.000591
1.800600 -0.000569
1.833945 -0.000631
1.867289 -0.000774
1.900634 -0.000977
1.933978 -0.001201
1.967322 -0.001401
2.000667 -0.001534
2.034011 -0.001574
2.067356 -0.001514
2.100700 -0.001375
2.134045 -0.001195
2.167389 -0.001029
2.200734 -0.000928
2.234078 -0.000932
2.267422 -0.001054
2.300767 -0.001282
2.334111 -0.001573
2.367456 -0.001869
2.400800 -0.002105
2.434145 -0.002231
2.467489 -0.002221
2.500834 -0.002082
2.534178 -0.001855
2.567523 -0.001604
2.600867 -0.001402
2.634211 -0.001312
2.667556 -0.001370
2.700900 -0.001571
2.734245 -0.001873
2.767589 -0.002201
2.800934 -0.002465
2.834278 -0.002581
2.867623 -0.002497
2.900967 -0.002202
2.934311 -0.001738
2.967656 -0.001189
3.001000 -0.000665
3.034345 -0.000275
3.067689 -0.000103
3.101034 -0.000185
3.134378 -0.000498
3.167723 -0.000964
3.201067 -0.001470
3.234411 -0.001891
3.267756 -0.002121
3.301100 -0.002106
3.334445 -0.001853
3.367789 -0.001432
3.401134 -0.000964
3.434478 -0.000585
3.467823 -0.000418
3.501167 -0.000535
3.534512 -0.000937
3.567856 -0.001551
3.601200 -0.002242
3.634545 -0.002847
3.667889 -0.003211
3.701234 -0.003232
3.734578 -0.002884
3.767923 -0.002234
3.801267 -0.001425
3.834612 -0.000645
3.867956 -0.000085
3.901300 0.000112
3.934645 -0.000113
3.967989 -0.000718
4.001334 -0.001565
4.034678 -0.002452
4.068023 -0.003166
4.101367 -0.003530
4.134712 -0.003457
4.168056 -0.002975
4.201400 -0.002220
4.234745 -0.001411
4.268089 -0.000794
4.301434 -0.000579
4.334778 -0.000884
4.368123 -0.001696
4.401467 -0.002871
4.434812 -0.004160
4.468156 -0.005266
4.501501 -0.005924
4.534845 -0.005963
4.568189 -0.005358
4.601534 -0.004245
4.634878 -0.002893
4.668223 -0.001641
4.701567 -0.000818
4.734912 -0.000656
4.768256 -0.001226
4.801601 -0.002412
4.834945 -0.003933
4.868289 -0.005410
4.901634 -0.006454
4.934978 -0.006774
4.968323 -0.006254
5.001667 -0.004998
5.035012 -0.003309
5.068356 -0.001628
5.101701 -0.000426
5.135045 -0.000080
5.168389 -0.000771
5.201734 -0.002427
5.235078 -0.004724
5.268423 -0.007155
5.301767 -0.009153
5.335112 -0.010235
5.368456 -0.010133
5.401801 -0.008875
5.435145 -0.006802
5.468489 -0.004489
5.501834 -0.002617
5.535178 -0.001794
5.568523 -0.002393
5.601867 -0.004435
5.635212 -0.007565
5.668556 -0.011118
5.701901 -0.014276
5.735245 -0.016279
5.768590 -0.016634
5.801934 -0.015268
5.835278 -0.012579
5.868623 -0.009368
5.901967 -0.006651
5.935312 -0.005404
5.968656 -0.006289
6.002001 -0.009448
6.035345 -0.014414
6.068690 -0.020167
6.102034 -0.025343
6.135378 -0.028508
6.168723 -0.028441
6.202067 -0.024287
6.235412 -0.015507
6.268756 -0.001556
6.302101 0.018688
6.335445 0.047669
6.368790 0.089921
6.402134 0.152636
6.435478 0.245836
6.468823 0.381976
6.502167 0.574867
6.535512 0.837964
6.568856 1.182170
6.602201 1.613436
6.635545 2.130543
6.668890 2.723451
6.702234 3.372597
6.735579 4.049375
6.768923 4.717900
6.802267 5.337949
6.835612 5.868747
6.868956 6.273166
6.902301 6.521757
6.935645 6.596070
6.968990 6.490771
7.002334 6.214267
7.035679 5.787721
7.069023 5.242617
7.102367 4.617213
7.135712 3.952395
7.169056 3.287502
7.202401 2.656675
7.235745 2.086171
7.269090 1.592925
7.302434 1.184407
7.335779 0.859655
7.369123 0.611179
7.402467 0.427337
7.435812 0.294768
7.469156 0.200516
7.502501 0.133561
7.535845 0.085658
7.569190 0.051486
7.602534 0.028242
7.635879 0.014897
7.669223 0.011343
7.702568 0.017629
7.735912 0.033443
7.769256 0.057879
7.802601 0.089469
7.835945 0.126407
7.869290 0.166829
7.902634 0.209056
7.935979 0.251717
7.969323 0.293716
8.002668 0.334091
8.036012 0.371799
8.069356 0.405543
8.102701 0.433694
8.136045 0.454366
8.169390 0.465637
8.202734 0.465891
8.236079 0.454175
8.269423 0.430514
8.302768 0.396068
8.336112 0.353097
8.369456 0.304725
8.402801 0.254530
8.436145 0.206049
8.469490 0.162298
8.502834 0.125400
8.536179 0.096394
8.569523 0.075273
8.602868 0.061220
8.636212 0.052991
8.669557 0.049366
8.702901 0.049547
8.736245 0.053455
8.769590 0.061824
8.802934 0.076125
8.836279 0.098310
8.869623 0.130459
8.902968 0.174399
8.936312 0.231372
8.969657 0.301814
9.003001 0.385266
9.036345 0.480418
9.069690 0.585250
9.103034 0.697219
9.136379 0.813441
9.169723 0.930832
9.203068 1.046185
9.236412 1.156196
9.269757 1.257471
9.303101 1.346550
9.336445 1.419986
9.369790 1.474511
9.403134 1.507282
9.436479 1.516171
9.469823 1.500079
9.503168 1.459179
9.536512 1.395065
9.569857 1.310748
9.603201 1.210499
9.636546 1.099555
9.669890 0.983733
9.703234 0.869015
9.736579 0.761163
9.769923 0.665422
9.803268 0.586330
9.836612 0.527640
9.869957 0.492320
9.903301 0.482584
9.936646 0.499918
9.969990 0.545044
10.003334 0.617820
10.036679 0.717085
10.070023 0.840490
10.103368 0.984376
