DIP    1      1   -0.754307E-03   -0.282365E-03    0.330482E-03
DIP    1      2   -0.754614E-03   -0.282535E-03    0.138756E-01
DIP    1      3   -0.754871E-03   -0.282678E-03    0.268887E-01
DIP    1      4   -0.754946E-03   -0.282732E-03    0.390090E-01
DIP    1      5   -0.754803E-03   -0.282675E-03    0.501754E-01
DIP    1      6   -0.754540E-03   -0.282552E-03    0.605718E-01
DIP    1      7   -0.754328E-03   -0.282451E-03    0.704525E-01
DIP    1      8   -0.754309E-03   -0.282445E-03    0.799496E-01
DIP    1      9   -0.754509E-03   -0.282554E-03    0.889675E-01
DIP    1     10   -0.754827E-03   -0.282732E-03    0.972186E-01
DIP    1     11   -0.755093E-03   -0.282895E-03    0.104375E+00
DIP    1     12   -0.755174E-03   -0.282975E-03    0.110247E+00
DIP    1     13   -0.755049E-03   -0.282958E-03    0.114879E+00
DIP    1     14   -0.754824E-03   -0.282892E-03    0.118526E+00
DIP    1     15   -0.754665E-03   -0.282855E-03    0.121510E+00
DIP    1     16   -0.754701E-03   -0.282911E-03    0.124050E+00
DIP    1     17   -0.754946E-03   -0.283068E-03    0.126163E+00
DIP    1     18   -0.755292E-03   -0.283277E-03    0.127680E+00
DIP    1     19   -0.755577E-03   -0.283459E-03    0.128374E+00
DIP    1     20   -0.755679E-03   -0.283556E-03    0.128111E+00
DIP    1     21   -0.755589E-03   -0.283562E-03    0.126953E+00
DIP    1     22   -0.755414E-03   -0.283527E-03    0.125140E+00
DIP    1     23   -0.755308E-03   -0.283524E-03    0.122977E+00
DIP    1     24   -0.755382E-03   -0.283605E-03    0.120687E+00
DIP    1     25   -0.755637E-03   -0.283773E-03    0.118320E+00
DIP    1     26   -0.755969E-03   -0.283977E-03    0.115754E+00
DIP    1     27   -0.756230E-03   -0.284147E-03    0.112803E+00
DIP    1     28   -0.756317E-03   -0.284236E-03    0.109344E+00
DIP    1     29   -0.756235E-03   -0.284247E-03    0.105411E+00
DIP    1     30   -0.756087E-03   -0.284227E-03    0.101189E+00
DIP    1     31   -0.756013E-03   -0.284241E-03    0.969250E-01
DIP    1     32   -0.756104E-03   -0.284330E-03    0.928107E-01
DIP    1     33   -0.756355E-03   -0.284487E-03    0.888957E-01
DIP    1     34   -0.756664E-03   -0.284662E-03    0.850867E-01
DIP    1     35   -0.756903E-03   -0.284796E-03    0.812228E-01
DIP    1     36   -0.756992E-03   -0.284856E-03    0.771822E-01
DIP    1     37   -0.756942E-03   -0.284855E-03    0.729579E-01
DIP    1     38   -0.756847E-03   -0.284841E-03    0.686637E-01
DIP    1     39   -0.756822E-03   -0.284870E-03    0.644713E-01
DIP    1     40   -0.756934E-03   -0.284971E-03    0.605193E-01
DIP    1     41   -0.757162E-03   -0.285127E-03    0.568470E-01
DIP    1     42   -0.757412E-03   -0.285288E-03    0.533883E-01
DIP    1     43   -0.757581E-03   -0.285401E-03    0.500234E-01
DIP    1     44   -0.757615E-03   -0.285440E-03    0.466551E-01
DIP    1     45   -0.757541E-03   -0.285426E-03    0.432640E-01
DIP    1     46   -0.757452E-03   -0.285406E-03    0.399138E-01
DIP    1     47   -0.757450E-03   -0.285432E-03    0.367078E-01
DIP    1     48   -0.757580E-03   -0.285525E-03    0.337271E-01
DIP    1     49   -0.757812E-03   -0.285668E-03    0.309861E-01
DIP    1     50   -0.758058E-03   -0.285814E-03    0.284314E-01
DIP    1     51   -0.758224E-03   -0.285918E-03    0.259778E-01
DIP    1     52   -0.758267E-03   -0.285962E-03    0.235602E-01
DIP    1     53   -0.758218E-03   -0.285967E-03    0.211664E-01
DIP    1     54   -0.758158E-03   -0.285976E-03    0.188365E-01
DIP    1     55   -0.758171E-03   -0.286028E-03    0.166308E-01
DIP    1     56   -0.758296E-03   -0.286136E-03    0.145892E-01
DIP    1     57   -0.758510E-03   -0.286277E-03    0.127067E-01
DIP    1     58   -0.758744E-03   -0.286410E-03    0.109390E-01
DIP    1     59   -0.758933E-03   -0.286496E-03    0.923103E-02
DIP    1     60   -0.759049E-03   -0.286528E-03    0.754924E-02
DIP    1     61   -0.759117E-03   -0.286529E-03    0.589801E-02
DIP    1     62   -0.759192E-03   -0.286540E-03    0.431056E-02
